sequence	Year	Adopters	NonAdopters	Potential Adopters
3096	2015.0	0.0	100000.0	0.0
3096	2017.5	250.0	99242.4	757.62
3096	2020.0	500.0	97450.5	2549.51
3096	2022.5	750.0	94685.4	5314.62
3096	2025.0	1000.0	91036.6	8963.42
3096	2027.5	1250.0	86617.4	13382.6
3096	2030.0	1500.0	81559.0	18441.0
3096	2032.5	1750.0	76004.4	23995.6
3096	2035.0	2000.0	70101.4	29898.6
3096	2037.5	2250.0	63996.6	36003.4
3096	2040.0	2759.95	57711.7	42028.3
3096	2042.5	5588.92	49045.5	48115.6
3096	2045.0	13314.0	33809.5	55876.5
3096	2047.5	28332.4	14663.3	60254.3
3096	2050.0	52806.9	2810.87	47882.2
3095	2015.0	0.0	100000.0	0.0
3095	2017.5	250.0	99242.4	757.62
3095	2020.0	500.0	97450.5	2549.51
3095	2022.5	750.0	94685.4	5314.62
3095	2025.0	1000.0	91036.6	8963.42
3095	2027.5	1250.0	86617.4	13382.6
3095	2030.0	1500.0	81559.0	18441.0
3095	2032.5	1750.0	76004.4	23995.6
3095	2035.0	2000.0	70101.4	29898.6
3095	2037.5	2252.86	63996.4	36000.7
3095	2040.0	3419.23	57165.6	41915.2
3095	2042.5	8023.88	45740.1	48986.0
3095	2045.0	18567.9	26972.6	57459.5
3095	2047.5	37356.6	8709.67	57183.7
3095	2050.0	66435.2	1038.38	36026.4
3094	2015.0	0.0	100000.0	0.0
3094	2017.5	250.0	99129.0	871.0060000000001
3094	2020.0	500.0	97072.9	2927.1
3094	2022.5	750.0	93911.2	6088.78
3094	2025.0	1000.0	89760.3	10239.7
3094	2027.5	1250.0	84766.5	15233.5
3094	2030.0	1500.0	79097.3	20902.7
3094	2032.5	1750.0	72932.6	27067.4
3094	2035.0	2000.0	66455.2	33544.8
3094	2037.5	2250.0	59842.2	40157.8
3094	2040.0	2798.97	53114.0	46587.0
3094	2042.5	6012.91	43659.3	53077.8
3094	2045.0	14841.1	27259.6	60899.2
3094	2047.5	32000.8	9241.84	62007.3
3094	2050.0	59905.0	1067.01	42528.0
3093	2015.0	0.0	100000.0	0.0
3093	2017.5	250.0	99329.6	670.355
3093	2020.0	500.0	97741.8	2258.2
3093	2022.5	750.0	95284.9	4715.09
3093	2025.0	1000.0	92030.1	7969.89
3093	2027.5	1250.0	88067.8	11932.2
3093	2030.0	1500.0	83503.6	16496.4
3093	2032.5	1750.0	78453.7	21546.3
3093	2035.0	2000.0	73040.0	26960.0
3093	2037.5	2250.0	67385.5	32614.5
3093	2040.0	2520.65	61606.4	38372.9
3093	2042.5	3891.68	55032.0	43826.3
3093	2045.0	8649.27	44275.9	50074.8
3093	2047.5	19000.3	27211.6	57038.1
3093	2050.0	36988.0	10010.0	56502.0
3092	2015.0	0.0	100000.0	0.0
3092	2017.5	250.0	99329.6	670.355
3092	2020.0	500.0	97741.8	2258.2
3092	2022.5	750.0	95284.9	4715.09
3092	2025.0	1000.0	92030.1	7969.89
3092	2027.5	1250.0	88067.8	11932.2
3092	2030.0	1500.0	83503.6	16496.4
3092	2032.5	1750.0	78453.7	21546.3
3092	2035.0	2000.0	73040.0	26960.0
3092	2037.5	2250.0	67385.5	32614.5
3092	2040.0	2729.94	61511.4	38258.7
3092	2042.5	5262.44	53546.4	43941.1
3092	2045.0	12135.8	39528.6	51335.5
3092	2047.5	25494.2	20278.9	57476.9
3092	2050.0	47295.3	5482.44	50722.3
3091	2015.0	0.0	100000.0	0.0
3091	2017.5	250.0	99329.6	670.355
3091	2020.0	500.0	97741.8	2258.2
3091	2022.5	750.0	95284.9	4715.09
3091	2025.0	1000.0	92030.1	7969.89
3091	2027.5	1250.0	88067.8	11932.2
3091	2030.0	1500.0	83503.6	16496.4
3091	2032.5	1750.0	78453.7	21546.3
3091	2035.0	2000.0	73040.0	26960.0
3091	2037.5	2252.53	67385.4	32612.1
3091	2040.0	3313.25	61055.6	38131.2
3091	2042.5	7418.9	50701.2	44629.9
3091	2045.0	16796.0	33120.6	53083.4
3091	2047.5	33515.9	13485.7	56248.4
3091	2050.0	59442.4	2513.28	41544.3
3090	2015.0	0.0	100000.0	0.0
3090	2017.5	250.0	99242.4	757.62
3090	2020.0	500.0	97450.5	2549.51
3090	2022.5	750.0	94685.4	5314.62
3090	2025.0	1000.0	91036.6	8963.42
3090	2027.5	1250.0	86617.4	13382.6
3090	2030.0	1500.0	81559.0	18441.0
3090	2032.5	1750.0	76004.4	23995.6
3090	2035.0	2000.0	70101.4	29898.6
3090	2037.5	2250.0	63996.6	36003.4
3090	2040.0	2523.35	57825.8	42150.9
3090	2042.5	4040.37	50791.3	47918.3
3090	2045.0	9380.46	39081.0	54538.5
3090	2047.5	21019.9	21346.3	60883.8
3090	2050.0	41228.8	6062.74	56208.5
1492	2015.0	0.0	100000.0	0.0
1492	2017.5	250.0	99242.4	757.62
1492	2020.0	500.0	97450.5	2549.51
1492	2022.5	750.0	94685.4	5314.62
1492	2025.0	1000.0	91036.6	8963.42
1492	2027.5	1250.0	86617.4	13382.6
1492	2030.0	1500.0	81559.0	18441.0
1492	2032.5	1750.0	76004.4	23995.6
1492	2035.0	2000.0	70101.4	29898.6
1492	2037.5	2250.0	63996.6	36003.4
1492	2040.0	2759.95	57711.7	42028.3
1492	2042.5	5588.92	49045.5	48115.6
1492	2045.0	13314.0	33809.5	55876.5
1492	2047.5	28332.4	14663.3	60254.3
1492	2050.0	52806.9	2810.87	47882.2
3089	2015.0	0.0	100000.0	0.0
3089	2017.5	250.0	99242.4	757.62
3089	2020.0	500.0	97450.5	2549.51
3089	2022.5	750.0	94685.4	5314.62
3089	2025.0	1000.0	91036.6	8963.42
3089	2027.5	1250.0	86617.4	13382.6
3089	2030.0	1500.0	81559.0	18441.0
3089	2032.5	1750.0	76004.4	23995.6
3089	2035.0	2000.0	70101.4	29898.6
3089	2037.5	2252.86	63996.4	36000.7
3089	2040.0	3419.23	57165.6	41915.2
3089	2042.5	8023.88	45740.1	48986.0
3089	2045.0	18567.9	26972.6	57459.5
3089	2047.5	37356.6	8709.67	57183.7
3089	2050.0	66435.2	1038.38	36026.4
3088	2015.0	0.0	100000.0	0.0
3088	2017.5	250.0	99129.0	871.0060000000001
3088	2020.0	500.0	97072.9	2927.1
3088	2022.5	750.0	93911.2	6088.78
3088	2025.0	1000.0	89760.3	10239.7
3088	2027.5	1250.0	84766.5	15233.5
3088	2030.0	1500.0	79097.3	20902.7
3088	2032.5	1750.0	72932.6	27067.4
3088	2035.0	2000.0	66455.2	33544.8
3088	2037.5	2250.0	59842.2	40157.8
3088	2040.0	2526.85	53252.9	46720.2
3088	2042.5	4233.59	45726.8	52789.6
3088	2045.0	10329.1	33015.8	59655.2
3088	2047.5	23633.5	15181.6	64434.9
3088	2050.0	46699.1	2946.9	53854.0
3087	2015.0	0.0	100000.0	0.0
3087	2017.5	250.0	99129.0	871.0060000000001
3087	2020.0	500.0	97072.9	2927.1
3087	2022.5	750.0	93911.2	6088.78
3087	2025.0	1000.0	89760.3	10239.7
3087	2027.5	1250.0	84766.5	15233.5
3087	2030.0	1500.0	79097.3	20902.7
3087	2032.5	1750.0	72932.6	27067.4
3087	2035.0	2000.0	66455.2	33544.8
3087	2037.5	2250.0	59842.2	40157.8
3087	2040.0	2798.97	53114.0	46587.0
3087	2042.5	6012.91	43659.3	53077.8
3087	2045.0	14841.1	27259.6	60899.2
3087	2047.5	32000.8	9241.84	62007.3
3087	2050.0	59905.0	1067.01	42528.0
3086	2015.0	0.0	100000.0	0.0
3086	2017.5	250.0	99129.0	871.0060000000001
3086	2020.0	500.0	97072.9	2927.1
3086	2022.5	750.0	93911.2	6088.78
3086	2025.0	1000.0	89760.3	10239.7
3086	2027.5	1250.0	84766.5	15233.5
3086	2030.0	1500.0	79097.3	20902.7
3086	2032.5	1750.0	72932.6	27067.4
3086	2035.0	2000.0	66455.2	33544.8
3086	2037.5	2253.29	59842.0	40154.8
3086	2040.0	3556.98	52450.0	46493.1
3086	2042.5	8808.98	39810.9	54130.1
3086	2045.0	20861.9	20221.6	61916.5
3086	2047.5	42313.5	4642.76	56293.8
3086	2050.0	75424.9	286.096	27789.0
3077	2015.0	0.0	100000.0	0.0
3077	2017.5	250.0	99718.6	281.401
3077	2020.0	500.0	99047.6	952.357
3077	2022.5	750.0	97996.9	2003.1
3077	2025.0	1000.0	96580.4	3419.58
3077	2027.5	1250.0	94816.2	5183.77
3077	2030.0	1500.0	92726.0	7274.04
3077	2032.5	1750.0	90334.4	9665.59
3077	2035.0	2000.0	87669.1	12330.9
3077	2037.5	2250.0	84759.6	15240.4
3077	2040.0	2500.0	81637.4	18362.7
3077	2042.5	2776.41	78331.1	21642.5
3077	2045.0	3649.29	74601.8	24748.9
3077	2047.5	6096.07	69367.8	27786.1
3077	2050.0	11068.9	61037.5	31393.6
3076	2015.0	0.0	100000.0	0.0
3076	2017.5	250.0	99718.6	281.401
3076	2020.0	500.0	99047.6	952.357
3076	2022.5	750.0	97996.9	2003.1
3076	2025.0	1000.0	96580.4	3419.58
3076	2027.5	1250.0	94816.2	5183.77
3076	2030.0	1500.0	92726.0	7274.04
3076	2032.5	1750.0	90334.4	9665.59
3076	2035.0	2000.0	87669.1	12330.9
3076	2037.5	2251.06	84759.6	15239.4
3076	2040.0	2841.19	81508.0	18150.8
3076	2042.5	4714.56	77019.9	21015.5
3076	2045.0	8831.42	69610.9	24557.7
3076	2047.5	16121.2	57737.1	29391.7
3076	2050.0	27472.3	41588.3	34439.5
3075	2015.0	0.0	100000.0	0.0
3075	2017.5	250.0	99718.6	281.401
3075	2020.0	500.0	99047.6	952.357
3075	2022.5	750.0	97996.9	2003.1
3075	2025.0	1000.0	96580.4	3419.58
3075	2027.5	1250.0	94816.2	5183.77
3075	2030.0	1500.0	92726.0	7274.04
3075	2032.5	1750.0	90334.4	9665.59
3075	2035.0	2000.0	87669.1	12330.9
3075	2037.5	2250.0	84759.6	15240.4
3075	2040.0	2500.0	81637.4	18362.7
3075	2042.5	2776.41	78331.1	21642.5
3075	2045.0	3649.29	74601.8	24748.9
3075	2047.5	6096.07	69367.8	27786.1
3075	2050.0	11068.9	61037.5	31393.6
357	2015.0	0.0	100000.0	0.0
357	2017.5	250.0	99718.6	281.401
357	2020.0	500.0	99047.6	952.357
357	2022.5	750.0	97996.9	2003.1
357	2025.0	1000.0	96580.4	3419.58
357	2027.5	1250.0	94816.2	5183.77
357	2030.0	1500.0	92726.0	7274.04
357	2032.5	1750.0	90334.4	9665.59
357	2035.0	2000.0	87669.1	12330.9
357	2037.5	2251.06	84759.6	15239.4
357	2040.0	2841.19	81508.0	18150.8
357	2042.5	4714.56	77019.9	21015.5
357	2045.0	8831.42	69610.9	24557.7
357	2047.5	16121.2	57737.1	29391.7
357	2050.0	27472.3	41588.3	34439.5
3074	2015.0	0.0	100000.0	0.0
3074	2017.5	250.0	99718.6	281.401
3074	2020.0	500.0	99047.6	952.357
3074	2022.5	750.0	97996.9	2003.1
3074	2025.0	1000.0	96580.4	3419.58
3074	2027.5	1250.0	94816.2	5183.77
3074	2030.0	1500.0	92726.0	7274.04
3074	2032.5	1750.0	90334.4	9665.59
3074	2035.0	2148.72	87624.2	12227.1
3074	2037.5	3535.17	83950.2	14764.6
3074	2040.0	6879.79	77661.3	17958.9
3074	2042.5	13122.4	66832.8	22794.8
3074	2045.0	23164.6	50826.8	29008.6
3074	2047.5	37860.4	32018.6	33371.0
3074	2050.0	58007.2	15462.2	30030.6
3065	2015.0	0.0	100000.0	0.0
3065	2017.5	250.0	97829.9	2170.1
3065	2020.0	500.0	92819.7	7180.28
3065	2022.5	750.0	85421.4	14578.6
3065	2025.0	1000.0	76262.7	23737.3
3065	2027.5	1250.0	66059.7	33940.3
3065	2030.0	1500.0	55526.4	44473.6
3065	2032.5	1750.0	45296.1	54703.9
3065	2035.0	2000.0	35865.6	64134.4
3065	2037.5	2250.0	27568.4	72431.6
3065	2040.0	2500.0	20574.0	79426.0
3065	2042.5	2955.33	14867.9	84926.7
3065	2045.0	8003.65	8344.22	86652.1
3065	2047.5	24822.1	1344.3	77083.6
3065	2050.0	59505.8	9.455639999999999	43984.7
587	2015.0	0.0	100000.0	0.0
587	2017.5	250.0	97829.9	2170.1
587	2020.0	500.0	92819.7	7180.28
587	2022.5	750.0	85421.4	14578.6
587	2025.0	1000.0	76262.7	23737.3
587	2027.5	1250.0	66059.7	33940.3
587	2030.0	1500.0	55526.4	44473.6
587	2032.5	1750.0	45296.1	54703.9
587	2035.0	2000.0	35865.6	64134.4
587	2037.5	2250.0	27568.4	72431.6
587	2040.0	2567.31	20562.5	79370.2
587	2042.5	6449.22	12805.4	83495.4
587	2045.0	21081.4	2807.88	79110.7
587	2047.5	52752.8	37.5689	50459.7
587	2050.0	103047.0	0.00210586	453.00699999999995
3064	2015.0	0.0	100000.0	0.0
3064	2017.5	250.0	97829.9	2170.1
3064	2020.0	500.0	92819.7	7180.28
3064	2022.5	750.0	85421.4	14578.6
3064	2025.0	1000.0	76262.7	23737.3
3064	2027.5	1250.0	66059.7	33940.3
3064	2030.0	1500.0	55526.4	44473.6
3064	2032.5	1750.0	45296.1	54703.9
3064	2035.0	2000.0	35865.6	64134.4
3064	2037.5	2258.24	27567.8	72424.0
3064	2040.0	5138.5	18688.6	78672.9
3064	2042.5	17726.8	5367.74	79655.4
3064	2045.0	46494.9	128.945	56376.2
3064	2047.5	96507.7	0.0203705	6742.31
3064	2050.0	103047.0	3.55481e-08	453.009
3063	2015.0	0.0	100000.0	0.0
3063	2017.5	250.0	91468.6	8531.41
3063	2020.0	500.0	73862.4	26137.6
3063	2022.5	750.0	52679.2	47320.8
3063	2025.0	1000.0	33197.4	66802.6
3063	2027.5	1250.0	18492.7	81507.3
3063	2030.0	1500.0	9109.83	90890.2
3063	2032.5	1750.0	3970.23	96029.8
3063	2035.0	2000.0	1531.42	98468.6
3063	2037.5	2250.0	523.034	99477.0
3063	2040.0	2500.0	158.233	99841.8
3063	2042.5	3580.42	40.4956	99129.1
3063	2045.0	22627.4	0.209434	80372.4
3063	2047.5	83297.3	6.596410000000001e-14	19952.7
3063	2050.0	103017.0	0.0	482.986
3062	2015.0	0.0	100000.0	0.0
3062	2017.5	250.0	91468.6	8531.41
3062	2020.0	500.0	73862.4	26137.6
3062	2022.5	750.0	52679.2	47320.8
3062	2025.0	1000.0	33197.4	66802.6
3062	2027.5	1250.0	18492.7	81507.3
3062	2030.0	1500.0	9109.83	90890.2
3062	2032.5	1750.0	3970.23	96029.8
3062	2035.0	2000.0	1531.42	98468.6
3062	2037.5	2250.0	523.034	99477.0
3062	2040.0	2772.85	156.752	99570.4
3062	2042.5	17351.7	3.28874	85395.1
3062	2045.0	70753.3	4.2824199999999993e-10	32246.7
3062	2047.5	102767.0	5.6335e-41	482.986
3062	2050.0	103017.0	0.0	482.986
3061	2015.0	0.0	100000.0	0.0
3061	2017.5	250.0	91468.6	8531.41
3061	2020.0	500.0	73862.4	26137.6
3061	2022.5	750.0	52679.2	47320.8
3061	2025.0	1000.0	33197.4	66802.6
3061	2027.5	1250.0	18492.7	81507.3
3061	2030.0	1500.0	9109.83	90890.2
3061	2032.5	1750.0	3970.23	96029.8
3061	2035.0	2000.0	1531.42	98468.6
3061	2037.5	2283.47	522.826	99443.7
3061	2040.0	12974.1	31.6799	89494.3
3061	2042.5	59393.8	5.64966e-07	43356.2
3061	2045.0	102517.0	2.2729999999999996e-35	482.986
3061	2047.5	102767.0	0.0	482.986
3061	2050.0	103017.0	0.0	482.986
3060	2015.0	0.0	100000.0	0.0
3060	2017.5	250.0	97829.9	2170.1
3060	2020.0	500.0	92819.7	7180.28
3060	2022.5	750.0	85421.4	14578.6
3060	2025.0	1000.0	76262.7	23737.3
3060	2027.5	1250.0	66059.7	33940.3
3060	2030.0	1500.0	55526.4	44473.6
3060	2032.5	1750.0	45296.1	54703.9
3060	2035.0	2000.0	35865.6	64134.4
3060	2037.5	2250.0	27568.4	72431.6
3060	2040.0	2500.0	20574.0	79426.0
3060	2042.5	2955.33	14867.9	84926.7
3060	2045.0	8003.65	8344.22	86652.1
3060	2047.5	24822.1	1344.3	77083.6
3060	2050.0	59505.8	9.455639999999999	43984.7
3059	2015.0	0.0	100000.0	0.0
3059	2017.5	250.0	97829.9	2170.1
3059	2020.0	500.0	92819.7	7180.28
3059	2022.5	750.0	85421.4	14578.6
3059	2025.0	1000.0	76262.7	23737.3
3059	2027.5	1250.0	66059.7	33940.3
3059	2030.0	1500.0	55526.4	44473.6
3059	2032.5	1750.0	45296.1	54703.9
3059	2035.0	2000.0	35865.6	64134.4
3059	2037.5	2250.0	27568.4	72431.6
3059	2040.0	2567.31	20562.5	79370.2
3059	2042.5	6449.22	12805.4	83495.4
3059	2045.0	21081.4	2807.88	79110.7
3059	2047.5	52752.8	37.5689	50459.7
3059	2050.0	103047.0	0.00210586	453.00699999999995
3058	2015.0	0.0	100000.0	0.0
3058	2017.5	250.0	97829.9	2170.1
3058	2020.0	500.0	92819.7	7180.28
3058	2022.5	750.0	85421.4	14578.6
3058	2025.0	1000.0	76262.7	23737.3
3058	2027.5	1250.0	66059.7	33940.3
3058	2030.0	1500.0	55526.4	44473.6
3058	2032.5	1750.0	45296.1	54703.9
3058	2035.0	2000.0	35865.6	64134.4
3058	2037.5	2258.24	27567.8	72424.0
3058	2040.0	5138.5	18688.6	78672.9
3058	2042.5	17726.8	5367.74	79655.4
3058	2045.0	46494.9	128.945	56376.2
3058	2047.5	96507.7	0.0203705	6742.31
3058	2050.0	103047.0	3.55481e-08	453.009
3057	2015.0	0.0	100000.0	0.0
3057	2017.5	250.0	91468.6	8531.41
3057	2020.0	500.0	73862.4	26137.6
3057	2022.5	750.0	52679.2	47320.8
3057	2025.0	1000.0	33197.4	66802.6
3057	2027.5	1250.0	18492.7	81507.3
3057	2030.0	1500.0	9109.83	90890.2
3057	2032.5	1750.0	3970.23	96029.8
3057	2035.0	2000.0	1531.42	98468.6
3057	2037.5	2250.0	523.034	99477.0
3057	2040.0	2772.85	156.752	99570.4
3057	2042.5	17351.7	3.28874	85395.1
3057	2045.0	70753.3	4.2824199999999993e-10	32246.7
3057	2047.5	102767.0	5.6335e-41	482.986
3057	2050.0	103017.0	0.0	482.986
3048	2015.0	0.0	100000.0	0.0
3048	2017.5	250.0	99129.0	871.0060000000001
3048	2020.0	500.0	97072.9	2927.1
3048	2022.5	750.0	93911.2	6088.78
3048	2025.0	1000.0	89760.3	10239.7
3048	2027.5	1250.0	84766.5	15233.5
3048	2030.0	1500.0	79097.3	20902.7
3048	2032.5	1771.02	72928.0	27051.0
3048	2035.0	3405.88	64967.5	33626.6
3048	2037.5	9356.32	48857.8	44035.9
3048	2040.0	22448.2	23528.6	56523.3
3048	2042.5	45241.3	4811.47	52697.2
3048	2045.0	79949.8	243.52900000000002	22806.7
3048	2047.5	103082.0	2.11102	165.628
3048	2050.0	103332.0	0.013404	167.725
3047	2015.0	0.0	100000.0	0.0
3047	2017.5	250.0	98975.7	1024.3
3047	2020.0	500.0	96564.0	3435.96
3047	2022.5	750.0	92873.2	7126.8
3047	2025.0	1000.0	88060.9	11939.1
3047	2027.5	1250.0	82323.4	17676.6
3047	2030.0	1500.0	75882.3	24117.8
3047	2032.5	1750.0	68970.4	31029.6
3047	2035.0	2542.53	61397.7	38059.8
3047	2037.5	6916.26	48088.0	47245.7
3047	2040.0	18279.6	24547.1	59673.3
3047	2042.5	39721.6	5004.58	58023.8
3047	2045.0	73906.7	208.11	28885.2
3047	2047.5	102817.0	0.934318	432.034
3047	2050.0	103067.0	0.00238012	432.966
3046	2015.0	0.0	100000.0	0.0
3046	2017.5	250.0	98975.7	1024.3
3046	2020.0	500.0	96564.0	3435.96
3046	2022.5	750.0	92873.2	7126.8
3046	2025.0	1000.0	88060.9	11939.1
3046	2027.5	1250.0	82323.4	17676.6
3046	2030.0	1500.0	75882.3	24117.8
3046	2032.5	1774.73	68964.4	31010.9
3046	2035.0	3653.5	59910.5	38436.0
3046	2037.5	10597.7	41268.5	50383.9
3046	2040.0	25889.3	15381.5	61229.2
3046	2042.5	52449.6	1757.13	48543.3
3046	2045.0	92734.4	29.0779	10236.6
3046	2047.5	102817.0	0.0789429	432.89
3046	2050.0	103067.0	0.00020110200000000001	432.969
3045	2015.0	0.0	100000.0	0.0
3045	2017.5	250.0	98975.7	1024.3
3045	2020.0	500.0	96564.0	3435.96
3045	2022.5	750.0	92873.2	7126.8
3045	2025.0	1000.0	88060.9	11939.1
3045	2027.5	1250.0	82323.4	17676.6
3045	2030.0	1500.0	75882.3	24117.8
3045	2032.5	2069.78	68743.0	30937.2
3045	2035.0	5682.27	56331.7	39986.0
3045	2037.5	15791.3	31836.6	54622.1
3045	2040.0	35540.1	7812.56	59147.3
3045	2042.5	67663.2	436.219	34650.6
3045	2045.0	102567.0	2.61173	430.35699999999997
3045	2047.5	102817.0	0.00665365	432.962
3045	2050.0	103067.0	1.69498e-05	432.969
3044	2015.0	0.0	100000.0	0.0
3044	2017.5	250.0	98756.9	1243.08
3044	2020.0	500.0	95841.0	4158.96
3044	2022.5	750.0	91408.8	8591.19
3044	2025.0	1000.0	85686.6	14313.4
3044	2027.5	1250.0	78951.7	21048.3
3044	2030.0	1500.0	71510.4	28489.6
3044	2032.5	1780.04	63667.1	36302.8
3044	2035.0	4007.0	53223.9	44769.1
3044	2037.5	12364.4	31714.6	58171.0
3044	2040.0	30764.8	7668.77	64066.4
3044	2042.5	62601.5	324.972	39823.5
3044	2045.0	102326.0	0.8245049999999999	672.818
3044	2047.5	102576.0	0.000557766	673.6419999999999
3044	2050.0	102826.0	3.7727499999999997e-07	673.6419999999999
3043	2015.0	0.0	100000.0	0.0
3043	2017.5	250.0	99129.0	871.0060000000001
3043	2020.0	500.0	97072.9	2927.1
3043	2022.5	750.0	93911.2	6088.78
3043	2025.0	1000.0	89760.3	10239.7
3043	2027.5	1250.0	84766.5	15233.5
3043	2030.0	1500.0	79097.3	20902.7
3043	2032.5	1750.0	72932.6	27067.4
3043	2035.0	2461.13	66128.1	33410.7
3043	2037.5	6219.97	54565.9	41464.1
3043	2040.0	15946.5	32985.7	53567.8
3043	2042.5	34324.4	10252.2	58173.4
3043	2045.0	63723.2	1008.75	38268.1
3043	2047.5	103082.0	17.1011	150.638
3043	2050.0	103332.0	0.10858399999999999	167.63
3042	2015.0	0.0	100000.0	0.0
3042	2017.5	250.0	99129.0	871.0060000000001
3042	2020.0	500.0	97072.9	2927.1
3042	2022.5	750.0	93911.2	6088.78
3042	2025.0	1000.0	89760.3	10239.7
3042	2027.5	1250.0	84766.5	15233.5
3042	2030.0	1500.0	79097.3	20902.7
3042	2032.5	1771.02	72928.0	27051.0
3042	2035.0	3405.88	64967.5	33626.6
3042	2037.5	9356.32	48857.8	44035.9
3042	2040.0	22448.2	23528.6	56523.3
3042	2042.5	45241.3	4811.47	52697.2
3042	2045.0	79949.8	243.52900000000002	22806.7
3042	2047.5	103082.0	2.11102	165.628
3042	2050.0	103332.0	0.013404	167.725
3041	2015.0	0.0	100000.0	0.0
3041	2017.5	250.0	98975.7	1024.3
3041	2020.0	500.0	96564.0	3435.96
3041	2022.5	750.0	92873.2	7126.8
3041	2025.0	1000.0	88060.9	11939.1
3041	2027.5	1250.0	82323.4	17676.6
3041	2030.0	1500.0	75882.3	24117.8
3041	2032.5	1750.0	68970.4	31029.6
3041	2035.0	2542.53	61397.7	38059.8
3041	2037.5	6916.26	48088.0	47245.7
3041	2040.0	18279.6	24547.1	59673.3
3041	2042.5	39721.6	5004.58	58023.8
3041	2045.0	73906.7	208.11	28885.2
3041	2047.5	102817.0	0.934318	432.034
3041	2050.0	103067.0	0.00238012	432.966
1156	2015.0	0.0	100000.0	0.0
1156	2017.5	250.0	98975.7	1024.3
1156	2020.0	500.0	96564.0	3435.96
1156	2022.5	750.0	92873.2	7126.8
1156	2025.0	1000.0	88060.9	11939.1
1156	2027.5	1250.0	82323.4	17676.6
1156	2030.0	1500.0	75882.3	24117.8
1156	2032.5	1774.73	68964.4	31010.9
1156	2035.0	3653.5	59910.5	38436.0
1156	2037.5	10597.7	41268.5	50383.9
1156	2040.0	25889.3	15381.5	61229.2
1156	2042.5	52449.6	1757.13	48543.3
1156	2045.0	92734.4	29.0779	10236.6
1156	2047.5	102817.0	0.0789429	432.89
1156	2050.0	103067.0	0.00020110200000000001	432.969
3040	2015.0	0.0	100000.0	0.0
3040	2017.5	250.0	98975.7	1024.3
3040	2020.0	500.0	96564.0	3435.96
3040	2022.5	750.0	92873.2	7126.8
3040	2025.0	1000.0	88060.9	11939.1
3040	2027.5	1250.0	82323.4	17676.6
3040	2030.0	1500.0	75882.3	24117.8
3040	2032.5	2069.78	68743.0	30937.2
3040	2035.0	5682.27	56331.7	39986.0
3040	2037.5	15791.3	31836.6	54622.1
3040	2040.0	35540.1	7812.56	59147.3
3040	2042.5	67663.2	436.219	34650.6
3040	2045.0	102567.0	2.61173	430.35699999999997
3040	2047.5	102817.0	0.00665365	432.962
3040	2050.0	103067.0	1.69498e-05	432.969
3039	2015.0	0.0	100000.0	0.0
3039	2017.5	250.0	98756.9	1243.08
3039	2020.0	500.0	95841.0	4158.96
3039	2022.5	750.0	91408.8	8591.19
3039	2025.0	1000.0	85686.6	14313.4
3039	2027.5	1250.0	78951.7	21048.3
3039	2030.0	1500.0	71510.4	28489.6
3039	2032.5	1750.0	63675.3	36324.7
3039	2035.0	2658.83	55185.1	44156.1
3039	2037.5	7908.72	39738.4	54602.9
3039	2040.0	21592.3	15276.9	65630.8
3039	2042.5	47343.7	1522.56	53883.7
3039	2045.0	88190.4	14.5229	14795.1
3039	2047.5	102576.0	0.0114515	673.6310000000001
3039	2050.0	102826.0	7.74583e-06	673.6419999999999
3038	2015.0	0.0	100000.0	0.0
3038	2017.5	250.0	98756.9	1243.08
3038	2020.0	500.0	95841.0	4158.96
3038	2022.5	750.0	91408.8	8591.19
3038	2025.0	1000.0	85686.6	14313.4
3038	2027.5	1250.0	78951.7	21048.3
3038	2030.0	1500.0	71510.4	28489.6
3038	2032.5	1780.04	63667.1	36302.8
3038	2035.0	4007.0	53223.9	44769.1
3038	2037.5	12364.4	31714.6	58171.0
3038	2040.0	30764.8	7668.77	64066.4
3038	2042.5	62601.5	324.972	39823.5
3038	2045.0	102326.0	0.8245049999999999	672.818
3038	2047.5	102576.0	0.000557766	673.6419999999999
3038	2050.0	102826.0	3.7727499999999997e-07	673.6419999999999
3037	2015.0	0.0	100000.0	0.0
3037	2017.5	250.0	98756.9	1243.08
3037	2020.0	500.0	95841.0	4158.96
3037	2022.5	750.0	91408.8	8591.19
3037	2025.0	1000.0	85686.6	14313.4
3037	2027.5	1250.0	78951.7	21048.3
3037	2030.0	1500.0	71510.4	28489.6
3037	2032.5	2138.38	63365.7	36245.9
3037	2035.0	6466.64	48600.8	46932.5
3037	2037.5	18640.6	21632.1	61977.3
3037	2040.0	42372.5	2824.07	57303.4
3037	2042.5	80789.2	41.5245	21919.3
3037	2045.0	102326.0	0.040039099999999994	673.602
3037	2047.5	102576.0	2.70859e-05	673.6419999999999
3037	2050.0	102826.0	1.8321e-08	673.6419999999999
3036	2015.0	0.0	100000.0	0.0
3036	2017.5	250.0	99129.0	871.0060000000001
3036	2020.0	500.0	97072.9	2927.1
3036	2022.5	750.0	93911.2	6088.78
3036	2025.0	1000.0	89760.3	10239.7
3036	2027.5	1250.0	84766.5	15233.5
3036	2030.0	1500.0	79097.3	20902.7
3036	2032.5	1771.02	72928.0	27051.0
3036	2035.0	3405.88	64967.5	33626.6
3036	2037.5	9356.32	48857.8	44035.9
3036	2040.0	22448.2	23528.6	56523.3
3036	2042.5	45241.3	4811.47	52697.2
